sweep,rag,Instrument,"The Instrument role should have the properties of being a tool or device used to perform the action of the predicate. In the sentence 'The maid swept the floor with a rag', the rag is the Instrument role because it is the tool used by the maid to sweep the floor.",The argument 'rag' has the properties of being a tool or device used to perform the action of the predicate 'sweep'.,The argument 'rag' fits the Instrument role for the predicate 'sweep' because it is a tool or device used to perform the action of sweeping the floor.
sweep,broom,Instrument,"The Instrument role should have the properties of being a tool or device used to perform an action. In the sentence 'The broom swept the floor', the broom is the instrument used to sweep the floor.","The broom is a tool used for sweeping, it has the properties of being a physical object, a means of transportation, and a means of performing an action.",The broom fits the Instrument role for the predicate 'sweep' because it is a physical object used to perform the action of sweeping.
sweep,broom,Instrument,"The Instrument role should have the properties of being a physical object, a means of transportation, and a means of performing an action.","The argument 'broom' has the properties of being a physical object, a means of transportation, and a means of performing an action.",The argument 'broom' fits the Instrument role for the predicate 'sweep' because it is a physical object that is used to perform the action of sweeping. 
sweep,broom,Instrument,"The broom should have the properties of being a physical object, a means of transportation, and a means of performing an action.","The broom has the properties of being a physical object, a means of transportation, and a means of performing an action.",The argument 'broom' fits the Instrument role for the predicate 'sweep' because it is a physical object that is used to perform the action of sweeping. 
sweep,broom,Instrument,"  The broom should have the properties of being a physical object, a means of transportation, and a means of performing an action. ","The broom has the properties of being a physical object, a means of transportation, and a means of performing an action.",The broom fits the Instrument role for the predicate 'sweep' because it is a physical object that is used to perform the action of sweeping. 
sweep,broom,Instrument,"  The broom should have the properties of being a physical object, a means of transportation, and a means of performing an action. ","The broom has the properties of being a physical object, a means of transportation, and a means of performing an action.",The argument 'broom' fits the Instrument role for the predicate 'sweep' because it is a physical object that is used to perform the action of sweeping. 
sweep,rake,Instrument,"The Instrument role should have the properties of being a tool or device used to perform an action, in this case, the rake is used to sweep the floor.","The argument 'rake' has the properties of being a tool or device used to perform an action, in this case, the rake is used to sweep the floor.",The argument 'rake' fits the Instrument role for the predicate 'sweep' because it is a tool or device used to perform the action of sweeping. 
sweep,rake,Instrument,"The Instrument role should have the properties of being a tool or device used to perform an action, in this case, the rake is used to sweep the leaves with ease.","The argument 'rake' has the properties of being a tool or device used to perform an action, in this case, the rake is used to sweep the leaves with ease.",The argument 'rake' fits the Instrument role for the predicate 'sweep' because it is a tool or device used to perform the action of sweeping.
sweep,rake,Instrument,"The Instrument role should have the properties of being a tool or device used to perform an action, in this case, the rake is used to sweep the area with a gentle touch.","The argument 'rake' has the properties of being a tool or device used to perform an action, in this case, the rake is used to sweep the area with a gentle touch.",The argument 'rake' fits the Instrument role for the predicate 'sweep' because it is a tool or device used to perform the action of sweeping. 
sweep,rake,Instrument,"  The Instrument role should have the properties of being a tool or device used to perform an action, in this case, the rake is used to sweep away the dirt with a satisfying swish. ","The argument 'rake' has the properties of being a tool or device used to perform an action, in this case, the rake is used to sweep away the dirt with a satisfying swish.",The argument 'rake' fits the Instrument role for the predicate 'sweep' because it is a tool or device used to perform the action of sweeping away the dirt. 
sweep,rake,Instrument,"  The Instrument role should have the properties of being a tool or device used to perform an action, in this case, the rake is used to sweep away the dirt with a soothing balm for the soul. ","The argument 'rake' has the properties of being a tool or device used to perform an action, in this case, the rake is used to sweep away the dirt with a soothing balm for the soul.",The argument 'rake' fits the Instrument role for the predicate 'sweep' because it is a tool or device used to perform the action of sweeping. 
sweep,brush,Instrument,"The Instrument role should have the properties of being a tool or device used to perform an action, in this case, the brush is used to sweep the floor.","The argument 'brush' has the properties of being a tool or device used to perform an action, in this case, the brush is used to sweep the floor.",The argument 'brush' fits the Instrument role for the predicate 'sweep' because it is a tool or device used to perform the action of sweeping.
sweep,brush,Instrument,"The Instrument role should have the properties of being a tool or device used to perform an action, in this case, the brush is used to sweep up the dirt and dust.","The argument 'brush' has the properties of being a tool or device used to perform an action, in this case, the brush is used to sweep up the dirt and dust.",The argument 'brush' fits the Instrument role for the predicate 'sweep' because it is a tool or device used to perform the action of sweeping.
sweep,brush,Instrument,"The Instrument role should have the properties of being a tool or device used to perform an action, in this case, the broom is used to sweep the brush clean.","The argument 'brush' has the properties of being a tool or device used to perform an action, in this case, the brush is used to be swept clean by the broom.",The argument 'brush' fits the Instrument role for the predicate 'sweep' because it is the tool or device used to perform the action of sweeping. 
sweep,brush,Instrument,"The brush should have the properties of being a tool or device used to perform an action, in this case, sweeping the floor.","The brush should have the properties of being a tool or device used to perform an action, in this case, sweeping the floor.",The argument 'brush' fits the Instrument role for the predicate 'sweep' because it is the tool or device used to perform the action of sweeping the floor. 
sweep,brush,Instrument,"  The brush should have the properties of being a tool or device used to perform an action, in this case, sweeping up dirt and dust. ","The brush should have the properties of being a tool or device used to perform an action, in this case, sweeping up dirt and dust.",The argument 'brush' fits the Instrument role for the predicate 'sweep' because it is the tool or device used to perform the action of sweeping up the dirt and dust. 
sweep,rock,Instrument,"The Instrument role should have the properties of being a physical object that can be used to sweep or move something else. In this case, the broom is the Instrument because it is a physical object that can be used to sweep away the rock.",The argument 'rock' has the properties of being a physical object that can be swept away by the broom.,"The argument 'rock' will fit the Instrument role for the predicate 'sweep' because it is the object of the verb 'sweep', which is the instrument used to sweep away the rock. "
sweep,rock,Instrument,"The Instrument role should have the properties of being a physical object that can be used to sweep or move something else. In this case, the broom is the Instrument because it is a physical object that can be used to sweep the rock.",The argument 'rock' has the properties of being a physical object that can be swept or moved by the broom.,"The argument 'rock' fits the Instrument role for the predicate 'sweep' because it is the object of the verb 'sweep', which is the instrument used to clean the rock. "
write,pen,Instrument,"The Instrument role should have the properties of being a tool or a means used to perform the action of the predicate. In the sentence 'I wrote the letter with a pen', the Instrument role is fulfilled by the word 'pen', which is a tool used to write the letter.",The argument 'pen' has the properties of being a tool or a means used to perform the action of the predicate 'write'.,The argument 'pen' fits the Instrument role for the predicate 'write' because it is a tool or means used to perform the action of writing the letter.
write,pen,Instrument,The Instrument role should have the properties of being a tool or a means used to perform the action of the predicate 'write'.,The argument 'pen' has the properties of being a tool or a means used to perform the action of the predicate 'write'.,The argument 'pen' fits the Instrument role for the predicate 'write' because it is a tool or means used to perform the action of writing.
write,pen,Instrument,The Instrument role should have the properties of being a tool or a means used to perform the action of the predicate 'write'.,The argument 'pen' has the properties of being a tool or a means used to perform the action of the predicate 'write'.,The argument 'pen' fits the Instrument role for the predicate 'write' because it is a tool or means used to perform the action of writing. 
write,pen,Instrument,  The Instrument role should have the properties of being a tool or a means used to perform the action of the predicate 'write'. ,The argument 'pen' has the properties of being a tool or a means used to perform the action of the predicate 'write'.,The argument 'pen' fits the Instrument role for the predicate 'write' because it is a tool or means used to perform the action of writing. 
write,pen,Instrument,  The Instrument role should have the properties of being a tool or a means used to perform the action of the predicate 'write'. ,The argument 'pen' has the properties of being a tool or a means used to perform the action of the predicate 'write'.,The argument 'pen' fits the Instrument role for the predicate 'write' because it is a tool or a means used to perform the action of writing. 
write,keyboard,Instrument,"The Instrument role should have the properties of being a tool or device used to perform the action of writing, such as a pen, pencil, or computer keyboard.","The argument 'keyboard' has the properties of being a tool or device used to perform the action of writing, such as a pen, pencil, or computer keyboard.","The argument 'keyboard' fits the Instrument role for the predicate 'write' because it is a tool or device used to perform the action of writing, such as a pen, pencil, or computer keyboard."
write,keyboard,Instrument,"The Instrument role should have the properties of being a tool or device used to perform the action of writing, such as a pen, pencil, or computer keyboard.","The argument 'keyboard' has the properties of being a tool or device used to perform the action of writing, such as a pen, pencil, or computer keyboard.",The argument 'keyboard' fits the Instrument role for the predicate 'write' because it is a tool or device used to perform the action of writing.
write,keyboard,Instrument,"The Instrument role should have the properties of being a tool or device used to perform the action of writing, such as a pen, pencil, or computer keyboard.","The argument 'keyboard' has the properties of being a tool or device used to perform the action of writing, such as a pen, pencil, or computer keyboard.",The argument 'keyboard' fits the Instrument role for the predicate 'write' because it is a tool or device used to perform the action of writing. 
write,keyboard,Instrument,"The Instrument role should have the properties of being a tool or device used to perform the action of writing, such as a pen, pencil, or computer keyboard.","The argument 'keyboard' has the properties of being a tool or device used to perform the action of writing, such as a pen, pencil, or computer keyboard.",The argument 'keyboard' fits the Instrument role for the predicate 'write' because it is a tool or device used to perform the action of writing. 
write,keyboard,Instrument,"  The Instrument role should have the properties of being a tool or device used to perform the action of writing, such as a pen, pencil, or computer keyboard. ","The argument 'keyboard' has the properties of being a tool or device used to perform the action of writing, such as a pen, pencil, or computer keyboard.",The argument 'keyboard' fits the Instrument role for the predicate 'write' because it is a tool or device used to perform the action of writing. 
write,thesaurus,Instrument,"The Instrument role should have the properties of being a tool or device used to perform an action. In this case, the thesaurus is used to write the essay, so it should have the properties of being a tool for writing.","The argument 'thesaurus' has the properties of being a tool for writing, as it is used to write the essay.",The thesaurus fits the Instrument role for the predicate 'write' because it is a tool used to perform the action of writing.
write,thesaurus,Instrument,"The Instrument role should have the properties of being a tool for writing, as it is used to write the letter.","The argument 'thesaurus' has the properties of being a tool for writing, as it is used to write the letter.",The argument 'thesaurus' fits the Instrument role for the predicate 'write' because it is a tool used to perform the action of writing. 
write,thesaurus,Instrument,"The Instrument role should have the properties of being a tool for writing, as it is used to write the poem.","The argument 'thesaurus' has the properties of being a tool for writing, as it is used to write the poem.",The argument 'thesaurus' fits the Instrument role for the predicate 'write' because it is a tool used to perform the action of writing. 
write,thesaurus,Instrument,"  The Instrument role should have the properties of being a tool for writing, as it is used to write the story. ","The argument 'thesaurus' has the properties of being a tool for writing, as it is used to write the story.",The argument 'thesaurus' fits the Instrument role for the predicate 'write' because it is a tool used to perform the action of writing. 
write,thesaurus,Instrument,"  The Instrument role should have the properties of being a tool for writing, as it is used to write the article. ","The argument 'thesaurus' has the properties of being a tool for writing, as it is used to write the article.",The argument 'thesaurus' fits the Instrument role for the predicate 'write' because it is a tool used to perform the action of writing. 
write,desk,Instrument,"The Instrument role should have the properties of being a tool or a means used to perform the action of writing. In this case, the Instrument role is fulfilled by the pen.",The argument 'desk' has the properties of being a surface or a surface-like object that the action of writing is performed on.,"The argument 'desk' does not fit the Instrument role for the predicate 'write' because the desk is not a tool or a means used to perform the action of writing. The Instrument role is typically fulfilled by objects that are used to perform the action, such as a pen or a pencil. In this sentence, the argument 'pen' fits the Instrument role because it is the tool used to perform the action of writing. "
write,desk,Instrument,"The Instrument role should have the properties of being a tool or a means used to perform the action of writing, such as a pencil.",The argument 'desk' has the properties of being a surface or a surface-like object that the action of writing is performed on.,"The argument 'desk' does not fit the Instrument role for the predicate 'write' because the desk is not a tool or means used to perform the action of writing. The instrument role is typically filled by objects that are used to perform the action, such as a pencil or pen. In this sentence, the desk is the surface on which the exam is written, but it is not the instrument used to write the exam. "
write,desk,Instrument,"The Instrument role should have the properties of being a tool or a means used to perform the action of writing, such as a pen.",The argument 'desk' has the properties of being a surface or a surface-like object that the action of writing is performed on.,"The argument 'desk' does not fit the Instrument role for the predicate 'write' because the desk is not a tool or means used to perform the action of writing. The instrument role is typically filled by objects that are used to perform the action, such as a pen or a pencil. "
write,desk,Instrument,"The Instrument role should have the properties of being a tool or a means used to perform the action of writing, such as a pen.",The argument 'desk' has the properties of being a surface or a surface-like object that the action of writing is performed on.,"The argument 'desk' does not fit the Instrument role for the predicate 'write' because it is not a tool or a means used to perform the action of writing. The Instrument role is typically filled by objects that are used to perform the action, such as a pen or a pencil. In this sentence, the argument 'pen' fits the Instrument role because it is the tool used to perform the action of writing. "
write,desk,Instrument,"  The Instrument role should have the properties of being a tool or a means used to perform the action of writing, such as a pen. ",The argument 'desk' has the properties of being a surface or a surface-like object that the action of writing is performed on.,"The argument 'desk' does not fit the Instrument role for the predicate 'write' because the desk is not a tool or means used to perform the action of writing. The instrument role is typically filled by objects that are used to perform the action, such as a pen or a pencil. "
write,wire,Instrument,"The Instrument role should have the properties of being a tool or a means used to perform the action of writing the letter. In this case, the wire is the instrument used to write the letter.",The wire is a tool used to perform the action of writing the letter.,The argument 'wire' fits the Instrument role for the predicate 'write' because it is a tool used to perform the action of writing the letter. 
write,box,Instrument,"The Instrument role should have the properties of being a tool or a means used to perform the action of writing. In this case, the Instrument role is fulfilled by the pen.","The argument 'box' has the property of being a container or a receptacle, which is relevant to the predicate 'write' because it is the location where the writing is performed.","The argument 'box' does not fit the Instrument role for the predicate 'write' because it is not a tool or a means used to perform the action of writing. The Instrument role is typically fulfilled by a tool or a means that is used to perform the action, such as a pen or a pencil. In this sentence, the argument 'box' is the location where the writing is performed, but it is not a tool or a means used to perform the action. "
write,box,Instrument,"The Instrument role should have the properties of being a tool or a means used to perform the action of writing, which is fulfilled by the box in this sentence.","The argument 'box' has the properties of being a tool or a means used to perform the action of writing, which is relevant to the predicate 'write'.",The argument 'box' fits the Instrument role for the predicate 'write' because it is a tool or means used to perform the action of writing.
write,box,Instrument,"The Instrument role should have the properties of being a tool or a means used to perform the action of writing, which is fulfilled by the pen in this sentence.","The argument 'box' has the properties of being a container or a receptacle, which is relevant to the predicate 'write' because it is the location where the writing is performed.",The argument 'box' fits the Instrument role for the predicate 'write' because it is the location where the writing is performed. 
write,box,Instrument,"The Instrument role should have the properties of being a tool or a means used to perform the action of writing, which is fulfilled by the pen in this sentence.","The argument 'box' has the properties of being a container or a receptacle, which is relevant to the predicate 'write' because it is the location where the writing is performed. ",The argument 'box' fits the Instrument role for the predicate 'write' because it is the location where the writing is performed. 
write,box,Instrument,"  The Instrument role should have the properties of being a tool or a means used to perform the action of writing, which is fulfilled by the pen in this sentence. ","The argument 'box' has the properties of being a container or a receptacle, which is relevant to the predicate 'write' because it is the location where the writing is performed. ","The argument 'box' does not fit the Instrument role for the predicate 'write' because it is not a tool or a means used to perform the action of writing. The Instrument role is typically filled by a tool or a means that is used to perform the action of the verb. In this case, the Instrument role is filled by the pen. "
paint,brush,Instrument,"The Instrument role should have the properties of being a tool used to perform an action, in this case, painting. The Instrument role should also have the property of being a physical object, in this case, a paintbrush.","The argument 'brush' has the properties of being a tool used to perform an action, in this case, painting, and also being a physical object.","The argument 'brush' fits the Instrument role for the predicate 'paint' because it is a tool used to perform the action of painting, and it is a physical object that is used to apply paint to the canvas."
paint,brush,Instrument,"The Instrument role should have the properties of being a tool used to perform an action, in this case, painting, and also being a physical object.","The argument 'brush' has the properties of being a tool used to perform an action, in this case, painting, and also being a physical object.","Yes, the argument 'brush' fits the Instrument role for the predicate 'paint' because it is a tool used to perform the action of painting."
paint,brush,Instrument,"The Instrument role should have the properties of being a tool used to perform an action, in this case, mixing paint with water, and also being a physical object.","The argument 'brush' has the properties of being a tool used to perform an action, in this case, mixing paint with water, and also being a physical object.",The argument 'brush' fits the Instrument role for the predicate 'paint' because it is a tool used to perform the action of mixing paint with water. 
paint,brush,Instrument,"The Instrument role should have the properties of being a tool used to perform an action, in this case, creating a painting, and also being a physical object.","The argument 'brush' has the properties of being a tool used to perform an action, in this case, creating a painting, and also being a physical object.",The argument 'brush' fits the Instrument role for the predicate 'paint' because it is a tool used to perform the action of painting. 
paint,roller,Instrument,"The Instrument role should have the properties of being a tool used to perform the action of painting, and having a physical presence in the scene. In this case, the roller is a tool used by the painter to paint the canvas.","The argument 'roller' has the properties of being a tool used to perform the action of painting, and having a physical presence in the scene.","The argument 'roller' fits the Instrument role for the predicate 'paint' because it is a tool used to perform the action of painting, and it has a physical presence in the scene."
paint,roller,Instrument,"The roller should have the properties of being a tool used to perform the action of painting, and having a physical presence in the scene.","The roller has the properties of being a tool used to perform the action of painting, and having a physical presence in the scene.",The argument 'roller' fits the Instrument role for the predicate 'paint' because it is a tool used by the painter to perform the action of painting. 
paint,roller,Instrument,"The roller should have the properties of being a tool used to perform the action of painting, and having a physical presence in the scene.","The roller has the properties of being a tool used to perform the action of painting, and having a physical presence in the scene.",The argument 'roller' fits the Instrument role for the predicate 'paint' because it is a tool used to perform the action of painting. 
paint,roller,Instrument,"  The roller should have the properties of being a tool used to perform the action of painting, and having a physical presence in the scene. ","The roller has the properties of being a tool used to perform the action of painting, and having a physical presence in the scene.",The roller fits the Instrument role for the predicate 'paint' because it is a tool used to perform the action of painting. 
paint,roller,Instrument,"  The roller should have the properties of being a tool used to perform the action of painting, and having a physical presence in the scene. ","The roller has the properties of being a tool used to perform the action of painting, and having a physical presence in the scene.",The roller fits the Instrument role for the predicate 'paint' because it is a tool used to perform the action of painting. 
paint,straw,Instrument,"The Instrument role should have the properties of being a tool or a means used to perform the action of the predicate. In this case, the Instrument role is fulfilled by the word 'straw', which is a tool used by the artist to paint the canvas.",The argument 'straw' has the properties of being a tool or a means used to perform the action of the predicate 'paint'.,The argument 'straw' fits the Instrument role for the predicate 'paint' because it is a tool or means used to perform the action of painting the canvas.
paint,straw,Instrument,"The Instrument role should have the properties of being a tool or a means used to perform the action of the predicate 'paint', such as being a paintbrush.","The argument 'straw' has the properties of being a tool or a means used to perform the action of the predicate 'paint', such as being a paintbrush.","The argument 'straw' fits the Instrument role for the predicate 'paint' because it is a tool used to perform the action of painting, specifically as a paintbrush."
paint,straw,Instrument,"The Instrument role should have the properties of being a tool or a means used to perform the action of the predicate 'paint', such as being a paintbrush.","The argument 'straw' has the properties of being a tool or a means used to perform the action of the predicate 'paint', such as being a paintbrush.",The argument 'straw' fits the Instrument role for the predicate 'paint' because it is a tool or means used to perform the action of painting. 
paint,straw,Instrument,"  The Instrument role should have the properties of being a tool or a means used to perform the action of the predicate 'paint', such as being a paintbrush. ","The argument 'straw' has the properties of being a tool or a means used to perform the action of the predicate 'paint', such as being a paintbrush.",The argument 'straw' fits the Instrument role for the predicate 'paint' because it is a tool or means used to perform the action of painting. 
paint,straw,Instrument,"  The Instrument role should have the properties of being a tool or a means used to perform the action of the predicate 'paint', such as being a paintbrush. ","The argument 'straw' has the properties of being a tool or a means used to perform the action of the predicate 'paint', such as being a paintbrush.",The argument 'straw' fits the Instrument role for the predicate 'paint' because it is a tool or means used to perform the action of painting. 
paint,paint,Instrument,"The Instrument role should have the properties of being a tool or a means used to create the painting, and the argument 'paint' should be a noun that refers to the substance used as an instrument to create the painting.","The argument 'paint' has the properties of being a noun that refers to the substance used as an instrument to create the painting, and it is the predicate argument of the predicate 'paint'.",The argument 'paint' fits the Instrument role for the predicate 'paint' because it is a noun that refers to the substance used as an instrument to create the painting. 
paint,paint,Instrument,The Instrument role should have the properties of being a tool used to apply colors to a canvas.,The argument 'paint' has the properties of being a tool used to apply colors to a canvas.,The argument 'paint' fits the Instrument role for the predicate 'paint' because it is a tool used to apply colors to a canvas. 
paint,paint,Instrument,  The Instrument role should have the properties of being a medium used to express creativity. ,The argument 'paint' has the properties of being a medium used to express creativity.,The argument 'paint' fits the Instrument role for the predicate 'paint' because it is the tool or means used by the artist to create their artwork. 
paint,paint,Instrument,  The Instrument role should have the properties of being a means used to convey a message. ,The argument 'paint' has the properties of being a means used to convey a message. ,The argument 'paint' fits the Instrument role for the predicate 'paint' because it is the means by which the artist conveyed their message. 
paint,paint,Instrument,  The Instrument role should have the properties of being a means used to bring a vision to life. ,The argument 'paint' has the properties of being a means used to bring a vision to life.,The argument 'paint' fits the Instrument role for the predicate 'paint' because it is a means used to bring a vision to life. 
paint,can,Instrument,"The Instrument role should have the properties of being a tool or device used to perform an action. In this case, the can of paint is the Instrument because it is a tool used to paint the wall.","The argument 'can' has the properties of being a container or a vessel, and it is used to hold the paint that is used to paint the wall.",The argument 'can' fits the Instrument role for the predicate 'paint' because it is a tool or device used to perform the action of painting the wall. The can of paint is used as an instrument to apply the paint to the wall. 
paint,can,Instrument,"The Instrument role should have the properties of being a container or a vessel, and it should be used to hold the paint that is used to paint the wall.","The argument 'can' has the properties of being a container or a vessel, and it is used to hold the paint that is used to paint the wall.",The argument 'can' fits the Instrument role for the predicate 'paint' because it is a container or a vessel that is used to hold the paint that is used to paint the wall. 
paint,can,Instrument,"The Instrument role should have the properties of being a container or a vessel, and it should be used to hold the paint that is used to paint the floor.","The argument 'can' has the properties of being a container or a vessel, and it is used to hold the paint that is used to paint the floor.",The argument 'can' fits the Instrument role for the predicate 'paint' because it is a container or a vessel that is used to hold the paint that is used to paint the floor. 
paint,sponge,Instrument,"The Instrument role should have the properties of being a tool or device used to perform an action. In the sentence 'The sponge was used to paint the wall', the sponge is the instrument used to paint the wall.","The sponge is a tool used for painting, it has the properties of being a soft, absorbent, and porous material that can be used to apply paint to a surface.",The argument 'sponge' fits the Instrument role for the predicate 'paint' because it is a tool used to apply paint to a surface. 
paint,sponge,Instrument,"The sponge should have the properties of being a soft, absorbent, and porous material that can be used to apply paint to a surface.","The sponge should have the properties of being a soft, absorbent, and porous material that can be used to apply paint to a surface.",The argument 'sponge' will fit the Instrument role for the predicate 'paint' because it is a tool used to apply paint to a surface. 
paint,sponge,Instrument,"The sponge should have the properties of being a soft, absorbent, and porous material that can be used to apply paint to a surface.","The sponge should have the properties of being a soft, absorbent, and porous material that can be used to apply paint to a surface.",The argument 'sponge' fits the Instrument role for the predicate 'paint' because it is a tool used to apply paint to a surface. 
paint,rag,Instrument,"The Instrument role should have the properties of being a tool or a device used to perform an action. In the sentence 'The artist used a rag to paint the canvas', the Instrument role is fulfilled by the word 'rag', which is a tool used to paint the canvas.","The argument 'rag' has the properties of being a tool or device used to perform an action, in this case, painting the canvas.",The argument 'rag' fits the Instrument role for the predicate 'paint' because it is a tool or device used to perform the action of painting the canvas.
