advise,hospital,ARG0,The hospital advised the patient to schedule a follow-up appointment.,The hospital advised visitors to wear masks at all times.,The hospital advised its staff to get the annual flu vaccine.,The hospital advised the community about the importance of hand hygiene.,The hospital advised on the latest health protocols during the pandemic.
advise,hospital,ARG1,The hospital advises patients on the best practices for post-operative care.,The hospital advises visitors on the current visiting hours and health safety protocols.,The hospital advises staff on the latest medical procedures and updates in healthcare regulations.,The hospital advises the community on how to prevent the spread of infectious diseases.,The hospital advises on nutritional plans for patients with specific dietary needs.
advise,investor,ARG0,The investor advised caution when entering the volatile stock market.,An experienced investor advised newcomers on how to diversify their portfolios.,"Before making any rash decisions, the investor advised consulting a financial advisor.","The investor advised against pulling out of the market too early, citing potential gains.","Upon reviewing the latest market trends, the investor advised holding onto the shares a bit longer."
advise,investor,ARG1,The financial consultant advised the investor on the best stocks to buy.,"After much consideration, the lawyer advised the investor regarding the legal implications of their new venture.",The seasoned entrepreneur advised the investor to diversify their portfolio to mitigate risks.,The tax advisor carefully advised the investor on how to optimize their investments for tax benefits.,The mentor advised the investor to remain patient and avoid making hasty decisions during market volatility.
advise,official,ARG0,The official advised the citizens to stay indoors during the storm.,Officials advised on the best practices for public health.,The official advised the president on matters of national security.,Officials advised the committee on the implications of the new policy.,The official advised the tourists to avoid certain areas of the city for safety reasons.
advise,official,ARG1,The official advised the citizens to stay indoors during the storm.,Officials advised against traveling to the region due to ongoing conflicts.,The health official advised wearing masks in crowded places to prevent the spread of the virus.,The financial official advised investors to diversify their portfolios to mitigate risks.,The environmental official advised reducing water usage during the drought season.
advise,planner,ARG0,The planner advised the committee to consider the environmental impact of the new development.,"As a seasoned planner, she advised the city council on the best strategies for sustainable urban growth.",The financial planner advised his client to invest in a diversified portfolio for long-term gains.,"Before the festival, the planner advised the team on how to manage large crowds safely.",The wedding planner advised the couple on choosing the right venue that fits their budget and vision.
advise,planner,ARG1,The planner advised the committee to consider alternative venues for the annual conference.,A seasoned planner advised against scheduling the outdoor event during the rainy season.,The financial planner advised her client to start an emergency fund as soon as possible.,"Upon reviewing the project proposal, the urban planner advised incorporating more green spaces.",The wedding planner advised the couple to book their venue at least a year in advance.
ask,charity,ARG0,The charity asked for more volunteers to help with the weekend food drive.,Charity asked the community to support their new shelter project.,The charity asked local businesses for donations to their annual fundraiser.,Charity asked the government for a grant to expand their services.,The charity asked for public feedback on their new program proposal.
ask,charity,ARG2,The journalist decided to ask the charity about their new initiative.,"During the meeting, they will ask the charity for a detailed report of their expenditures.",Why don't we ask the charity if they need volunteers for the upcoming event?,The community leader is going to ask the charity how they plan to address the recent crisis.,Can someone ask the charity what items they need most for the donation drive?
ask,congress,ARG0,Congress asked the president for a detailed report on the budget.,Congress asked the tech giants to testify about data privacy.,Congress asked the public for their opinion on the new bill.,Congress asked the Supreme Court to clarify the law's interpretation.,Congress asked international allies for support in the trade negotiations.
ask,congress,ARG2,The journalist asked Congress for a statement on the new legislation.,Activists asked Congress to consider the environmental impact of their decisions.,The president asked Congress to pass the bill by the end of the month.,A group of students asked Congress to increase funding for education.,The committee asked Congress for clarification on the proposed tax reforms.
ask,court,ARG0,The court asked the witness to clarify their statement.,The court asked the defendant to present their case.,The court asked for a recess to review the evidence.,The court asked the jury to deliberate on the verdict.,The court asked the lawyers to submit their final arguments.
ask,court,ARG2,The journalist decided to ask the court for a statement regarding the recent verdict.,"During the trial, the defense lawyer will ask the court to consider new evidence.",Activists plan to ask the court to review the case of the imprisoned environmentalist.,The prosecutor is going to ask the court for a harsher sentence for the convicted felon.,Residents will ask the court to intervene in the dispute over the new land development project.
ask,department,ARG0,The department asked for additional funding to support their research.,The department asked all students to submit their thesis proposals by the end of the month.,The department asked the faculty to consider new approaches to remote learning.,The department asked for feedback on the proposed curriculum changes.,The department asked the university administration for more office space.
ask,department,ARG2,The manager decided to ask the department for a comprehensive report on sales.,"During the meeting, they will ask the department about their progress on the new project.",Can you ask the department if they need any additional resources?,I need to ask the department for their feedback on the proposed changes.,It's important to ask the department how they plan to address the upcoming challenges.
ask,doctor,ARG0,The doctor asked the patient to describe their symptoms in detail.,"After reviewing the test results, the doctor asked the nurse to prepare the necessary medication.","During the conference, the doctor asked a question about the latest research in cardiology.",The doctor asked the family to consider the treatment options carefully before making a decision.,"In the clinic, the doctor asked the medical student to observe the procedure for educational purposes."
ask,doctor,ARG2,I asked the doctor for advice on my health issue.,"During the consultation, she asked the doctor about the side effects of the medication.",He nervously asked the doctor if the surgery was going to be complicated.,They asked the doctor how long the recovery process would take.,"After the examination, we asked the doctor for a second opinion."
ask,firm,ARG0,The firm asked for an extension on the project deadline.,"After reviewing the proposal, the firm asked for a few clarifications.",The firm asked its employees to work from home due to the pandemic.,"In the meeting, the firm asked about the feasibility of launching a new product line.",The firm asked the city council for permission to expand their headquarters.
ask,firm,ARG2,The journalist decided to ask the firm for an official statement regarding the recent allegations.,"During the meeting, the manager will ask the firm about their readiness to adopt new technologies.",The customer decided to ask the firm for a refund after finding defects in the product.,The investor wanted to ask the firm about their future plans for expansion and growth.,The employee had to ask the firm for clarification on the new policies being implemented.
ask,official,ARG0,The official asked for a detailed report on the project's progress.,An official asked the community for feedback on the new policy.,The official asked the team to prepare for the upcoming inspection.,An official asked the press to respect their privacy during the investigation.,The official asked the foreign delegates for their support in the negotiation.
ask,official,ARG2,The journalist asked the official for a statement on the policy change.,Citizens asked the official for clarity on the new regulations.,The committee asked the official to provide detailed reports.,Parents asked the official for updates on the school safety measures.,The entrepreneur asked the official for guidance on the new business laws.
ask,police,ARG0,The police asked the witness for a detailed account of the event.,Police asked the local community to remain vigilant.,The police asked the suspect to explain his whereabouts during the crime.,Police asked for public assistance in locating the missing child.,The police asked drivers to avoid the area due to an ongoing investigation.
ask,police,ARG2,The journalist asked the police for a statement regarding the incident.,"During the interrogation, the detective asked the suspect if he had seen anything suspicious.",The community leader asked the police how they plan to improve neighborhood safety.,"At the town hall meeting, a concerned citizen asked the police chief about measures to combat rising crime rates.",The lawyer asked the police officer to clarify the sequence of events leading to the arrest.
ask,prosecutor,ARG0,The prosecutor asked the witness a series of critical questions.,"During the trial, the prosecutor asked the defendant to clarify his alibi.","In the interrogation room, the prosecutor asked the suspect about his whereabouts on the night of the crime.",The prosecutor asked the jury to consider the evidence carefully before making a decision.,"After reviewing the case file, the prosecutor asked for a recess to gather more information."
ask,prosecutor,ARG2,The judge decided to ask the prosecutor for more evidence.,"During the trial, the defense attorney will ask the prosecutor to clarify the charges.",The journalist wanted to ask the prosecutor about the details of the case.,The witness was nervous to ask the prosecutor if they needed to testify again.,The community leader planned to ask the prosecutor how they could assist the victims.
ask,state,ARG0,The state asked for additional federal funding to support the new infrastructure projects.,"In response to the crisis, the state asked the federal government for emergency aid.",The state asked local businesses to comply with the new environmental regulations.,"During the negotiation, the state asked for more autonomy in managing its resources.",The state asked its citizens for patience as it worked to resolve the budget deficit.
ask,state,ARG2,The journalist asked the state for an official comment on the policy change.,"During the meeting, they asked the state representative about funding allocations.",The lawyer asked the state to reconsider its stance on the case.,Activists asked the state to provide more support for renewable energy initiatives.,The company asked the state for a tax break to expand its operations.
ask,union,ARG0,The union asked for better working conditions.,The union asked the company for a raise in wages.,The union asked the government to intervene in the labor dispute.,The union asked its members to vote on the proposed contract.,The union asked for more safety measures in the workplace.
ask,union,ARG2,The manager decided to ask the union for their official stance on the new work policy.,"During the meeting, the CEO will ask the union how they plan to address the upcoming changes.",The journalist wanted to ask the union about their response to the recent allegations.,The mediator had to ask the union if they were willing to compromise on certain demands.,The committee will ask the union for their input on the proposed safety regulations.
caution,bank,ARG0,The bank cautioned its customers about potential phishing scams.,"Before the economic downturn, the bank had cautioned investors about possible risks.",The bank cautiously approached the new investment opportunity.,"In light of recent frauds, the bank cautioned against sharing personal information online.",The bank had always cautioned its employees about the importance of data security.
caution,bank,ARG2,The manager decided to caution the bank against investing in volatile stocks.,Authorities will caution the bank about the new regulations on money laundering.,The consultant will caution the bank regarding the risks of cyber attacks.,The government decided to caution the bank about the consequences of failing to implement proper security measures.,Experts often caution the bank on the importance of maintaining customer privacy.
caution,developer,ARG0,The developer cautioned the team about potential security vulnerabilities in the code.,Developers often caution against using deprecated libraries due to security risks.,"Before the deployment, the lead developer cautioned the team about the importance of thorough testing.","In the meeting, the developer cautioned against rushing the release without proper documentation.",The senior developer cautioned the new hires about overlooking user feedback during the development process.
caution,developer,ARG2,The manager decided to caution the developer about the potential security vulnerabilities in the code.,"During the meeting, the team leader took a moment to caution the developer against rushing the project and compromising on quality.",The senior programmer had to caution the developer about the importance of adhering to coding standards.,"After reviewing the project timeline, the project manager felt it necessary to caution the developer about the looming deadlines.",The mentor found it crucial to caution the developer about the risks of not thoroughly testing their code before deployment.
caution,friend,ARG0,My friend cautioned me about the icy roads.,His friend cautions him against making hasty decisions.,Her friend cautioned her about the risks of investing in the stock market without proper research.,Their friend cautioned them about the neighborhood's rising crime rates.,Your friend cautioned you about the dangers of hiking alone in that area.
caution,friend,ARG2,I decided to caution my friend about the risks of investing in volatile stocks.,"During the hike, she took a moment to caution her friend about the slippery path ahead.",He felt it was necessary to caution his friend against driving too fast in the rainy weather.,"Before the trip, I made sure to caution my friend about the importance of staying hydrated in the desert.",She had to caution her friend about sharing too much personal information online.
caution,judges,ARG0,Judges caution against making hasty decisions in complex cases.,Judges caution the public to respect the court's privacy during sensitive trials.,Judges caution jurors to avoid media coverage of the case to maintain impartiality.,Judges caution attorneys about the consequences of misconduct in the courtroom.,Judges caution witnesses to speak truthfully and to the best of their knowledge.
caution,judges,ARG2,The committee decided to caution judges against making hasty decisions.,Local authorities will caution judges to consider all evidence carefully before ruling.,The legal association plans to caution judges about the risks of bias in their judgments.,A recent policy aims to caution judges on the importance of maintaining impartiality.,Experts often caution judges to stay informed about new laws and regulations.
caution,lady,ARG0,The lady cautioned the children about talking to strangers.,A wise lady always cautions her friends against making hasty decisions.,The lady cautioned her team to double-check their work for errors.,"Before the trip, the lady cautioned her family about the dangers of hiking in unknown territories.",The lady often cautions her neighbors about leaving their doors unlocked at night.
caution,lady,ARG2,The officer decided to caution the lady for speeding.,"After noticing the slippery floor, the store manager decided to caution the lady entering.",The doctor decided to caution the lady about the side effects of the medication.,The lifeguard decided to caution the lady about the strong currents before she went swimming.,The hiking guide decided to caution the lady about the steep and slippery paths ahead.
caution,leader,ARG0,The leader cautioned the team against complacency.,A wise leader always cautions their followers about potential dangers.,"The leader cautiously approached the negotiation table, warning his allies of the risks.","Before the expedition, the leader cautioned everyone about the unpredictable weather.",The leader often cautions against making hasty decisions in times of crisis.
caution,leader,ARG2,The general cautioned the leader about the impending attack.,The advisor cautiously approached the leader with concerns about the policy.,The diplomat cautioned the leader against making hasty decisions.,The mentor cautioned the leader about the dangers of arrogance.,The envoy cautioned the leader to consider the peace treaty carefully.
caution,police,ARG0,The police caution the pedestrians near the construction site.,Police caution drivers to slow down in bad weather.,The police caution tourists about pickpockets in crowded areas.,Police caution residents to lock their doors at night.,The police caution the public against sharing personal information online.
caution,police,ARG2,The mayor decided to caution the police about using excessive force during protests.,"After the incident, the community leaders held a meeting to caution the police against racial profiling.",The new regulations were introduced to caution the police on the importance of body cameras.,Human rights organizations came together to caution the police about respecting citizens' rights during arrests.,The legal advisor had to caution the police on adhering strictly to the law when conducting searches.
caution,professional,ARG0,The professionals cautioned their clients against making hasty investments.,Professionals caution newcomers about the pitfalls of the industry.,The professional cautioned the team about the upcoming challenges.,Professionals often caution against complacency in a rapidly changing market.,The professional cautioned her peers about the importance of continuous learning.
caution,professional,ARG2,The manager decided to caution the professional about the upcoming changes in the company policy.,"During the meeting, the team leader took a moment to caution the professional against making hasty decisions.",The mentor had to caution the professional about the risks involved in the new project.,"After reviewing the report, the consultant felt it necessary to caution the professional about potential errors.",The coach used the halftime break to caution the professional about the opponent's strategy.
caution,rain,ARG0,The rain cautioned the drivers to slow down on the slippery roads.,Rain cautioned the hikers to seek shelter before the storm worsened.,The rain cautioned the farmers to cover their crops to protect them from damage.,Rain cautioned the city to prepare its drainage systems for the upcoming downpour.,The rain cautioned the event organizers to move the outdoor activities indoors.
caution,rain,ARG2,The weather forecast cautioned that rain might disrupt the outdoor event.,The hiking guide cautioned the group about the slippery trails due to the rain.,The road signs cautioned drivers about reduced visibility in heavy rain.,The camping manual cautioned against leaving equipment outside in the rain.,The local authorities cautioned residents to prepare for potential flooding from the upcoming rain.
caution,trader,ARG0,The trader cautioned his colleagues about the volatile market.,A seasoned trader always cautions against making hasty decisions based on rumors.,"Before the market opened, the trader cautioned her team about potential risks.",The trader cautioned investors about the possibility of a sudden downturn.,"In the meeting, the trader cautioned about the importance of diversifying investments."
caution,trader,ARG2,The manager decided to caution the trader about the volatile market conditions.,"After reviewing the financial reports, the senior analyst felt it necessary to caution the trader against making hasty investments.","Due to the unpredictable nature of the stock market, it's wise to caution the trader on the risks involved with speculative trading.",The compliance officer had to caution the trader about adhering strictly to the new regulations to avoid legal issues.,"In the team meeting, the lead strategist took a moment to caution the trader about overreliance on algorithmic trading systems."
caution,user,ARG0,The user cautioned others about the potential risks of the software update.,Users often caution each other in forums about potential scams.,The user cautioned her friend against sharing too much personal information online.,"In the user manual, the manufacturer cautions users against using the device in extreme temperatures.",The experienced user cautioned newcomers about common pitfalls in the application.
caution,user,ARG2,The software displays a message to caution the user against potential data loss.,Please caution the user about the risks of not updating their antivirus software regularly.,The manual includes a section to caution the user about the proper handling of the equipment.,"We need to caution the user before they proceed with the factory reset, as it will erase all data.",The system is designed to caution the user when they are about to enter a restricted area.
caution,woman,ARG0,The woman cautioned her children about talking to strangers.,A woman cautioned her friend against making hasty decisions.,"The woman cautiously approached the situation, warning others of potential risks.","She, a woman of experience, cautioned the team about the challenges ahead.",The woman cautioned the community about the impending storm.
caution,woman,ARG2,The officer decided to caution the woman for speeding.,"After the incident, they had to caution the woman about walking alone at night.",The doctor had to caution the woman about the side effects of the medication.,The lawyer decided it was best to caution the woman about the implications of her statement.,The teacher needed to caution the woman about her child's disruptive behavior in class.
confuse,baby,ARG0,The baby often confuses his parents' names.,"In the new environment, the baby confuses night and day, disrupting her sleep pattern.","The baby confuses the cat's tail for a toy, much to the cat's dismay.","With his limited vocabulary, the baby confuses words for similar sounding ones.",The baby confuses his reflection in the mirror for another child.
confuse,baby,ARG1,"Loud noises often confuse the baby, making it difficult for her to fall asleep.","The sudden change in routine seemed to confuse the baby, leading to more frequent crying spells.","Bright lights can sometimes confuse the baby, causing him to squint or turn away.","Trying to feed the baby with a new type of bottle appeared to confuse her, resulting in a refusal to eat.","The presence of too many strangers can easily confuse the baby, making him feel uneasy and anxious."
confuse,boatman,ARG0,The boatman confuses the tourists with his complicated navigation instructions.,"Every morning, the boatman confuses the fish with his erratic rowing patterns.","The boatman confuses newcomers by calling the river by an old, forgotten name.","In his tales, the boatman confuses reality with myths of the sea.",The boatman confuses the birds by mimicking their calls perfectly.
confuse,boatman,ARG1,"The complex map confused the boatman, making him unsure of the correct route.","The sudden storm confused the boatman, causing him to lose his sense of direction.",The boatman was confused by the conflicting instructions given by the tourists.,The new navigation system was so complicated that it confused the boatman.,The boatman got confused when the landmarks he relied on were not visible due to the fog.
confuse,comment,ARG0,The comment confused the audience with its ambiguous meaning.,Her comment confused him more than it helped.,"That comment confused the entire discussion, leading everyone off-topic.",His comment confused the issue instead of clarifying it.,The comment confused readers by contradicting earlier statements.
confuse,comment,ARG1,"The comment confused the audience, leaving them unsure of the speaker's intent.","Her comment confused the issue further, making it difficult to find a resolution.",That comment confused me; I couldn't follow his line of reasoning afterward.,"The teacher's comment confused the students, leading to a misunderstanding of the concept.","His comment confused the debate, diverting attention from the main argument."
confuse,community,ARG0,"The community often confuses the new recycling guidelines, leading to improper sorting.",The community's mixed messages confuse the local government's efforts to implement new policies.,The community confuses tourists with its maze-like streets and lack of clear signage.,The community's diverse dialects confuse linguists studying regional language variations.,The community confuses newcomers with its unique local customs and traditions.
confuse,community,ARG1,The new zoning laws confuse the community.,Complex legal jargon tends to confuse the community.,The sudden change in leadership has begun to confuse the community.,Misinformation on social media can easily confuse the community.,The introduction of new technology often serves to confuse the community.
confuse,computer,ARG0,The computer confused the users with its complex interface.,The computer confused the algorithm by generating unexpected results.,The computer confused the technicians with its erratic behavior.,The computer confused the network by sending ambiguous signals.,The computer confused the students by displaying incorrect information.
confuse,computer,ARG1,The computer confused the users with its complex interface.,"A sudden glitch caused the computer to confuse the data, leading to inaccurate results.","In the debate, the computer confused the audience by generating contradictory statements.",The computer confused the algorithm's purpose with its unpredictable behavior.,"During the presentation, the computer confused the graphs, mixing up the quarterly sales figures."
confuse,condition,ARG0,"The condition often confuses the patients, making it hard for them to understand their symptoms.","This condition confuses the diagnostic process, leading to delays in treatment.","Her condition confuses even the most experienced doctors, presenting symptoms that are contradictory.","The condition confuses the line between psychological and physical symptoms, challenging traditional medical approaches.","That condition confuses the standard protocols, necessitating a more tailored approach to care."
confuse,condition,ARG1,The condition confuses the doctors due to its unusual symptoms.,"This condition confuses the diagnosis process, making treatment more difficult.","A rare condition confuses the standard medical protocols, requiring innovative approaches.","The condition confuses patients, leaving them uncertain about their health status.","Such a condition confuses even the most experienced specialists, challenging their expertise."
confuse,equipment,ARG0,The equipment often confuses new users with its complex interface.,This equipment confuses the line between virtual reality and the real world.,Our equipment confuses signals less than any other brand on the market.,The outdated equipment confuses even the most experienced technicians.,"Their equipment confuses simplicity with ineffectiveness, which is not the case."
confuse,equipment,ARG1,The complex instructions confuse the equipment operators.,Technical jargon can often confuse the equipment users.,Frequent software updates confuse the equipment handlers.,Inconsistent power supply tends to confuse the equipment.,Overlapping control signals might confuse the equipment.
confuse,insistence,ARG0,The insistence on using outdated methods began to confuse the new team members.,Her insistence that the project was still on track only served to confuse the stakeholders.,Their insistence on changing the plan at the last minute confused the entire committee.,The teacher's insistence on following the old syllabus began to confuse the students about the exam format.,His insistence on denying the obvious facts started to confuse the audience during the debate.
confuse,insistence,ARG1,The insistence on using outdated methods began to confuse the new employees.,Her insistence that the project was still on track only served to confuse the team further.,The teacher's insistence on silence during the test did nothing but confuse the students who had questions.,His insistence on changing the plan at the last minute confused his colleagues.,Their insistence on speaking in technical jargon managed to confuse even the most experienced professionals in the room.
confuse,sense,ARG0,The complex explanation began to confuse my sense of reality.,Her ambiguous instructions tend to confuse my sense of direction.,The optical illusion managed to confuse my sense of perception.,The contradictory evidence started to confuse my sense of judgment.,The sudden change in plans did confuse my sense of order.
confuse,sense,ARG1,The complex explanation did confuse my sense of direction.,Abstract art can often confuse one's sense of perspective.,The magician's trick was designed to confuse the audience's sense of reality.,The contradictory statements began to confuse her sense of what was true.,The dense fog did confuse my sense of location.
confuse,shareholder,ARG0,The shareholders confused the market analysts with their unexpected decision.,Shareholders confuse the public when they vote against eco-friendly initiatives.,"By selling off large portions of their stocks unexpectedly, the shareholders confused the stock market.",The shareholders confused the company's CEO with their sudden demand for a change in leadership.,Shareholders often confuse new investors with their complex strategies and unpredictable moves.
confuse,shareholder,ARG1,The complex financial report confused the shareholders.,Rumors about the merger confused the shareholders.,The CEO's vague statement confused the shareholders.,The sudden drop in stock prices confused the shareholders.,The change in company policy confused the shareholders.
confuse,situation,ARG0,The situation confused everyone who tried to understand it.,"This situation confused the experts, leading to multiple interpretations.","The complex situation confused the newcomers, making it hard for them to adapt.","Such a situation confused the audience, leaving them with more questions than answers.","The rapidly changing situation confused the leaders, causing delays in decision-making."
confuse,situation,ARG1,The situation confused everyone who tried to understand it.,This situation confused the experts for weeks.,"That situation confused the tourists, making navigation difficult.",A complex situation confused the new manager on her first day.,"The unexpected situation confused the team, delaying their project."
confuse,statement,ARG0,The statement confused the audience with its complex terminology.,"Her statement confused the issue further, leaving everyone baffled.","The lawyer's statement confused the jury, making it harder to reach a verdict.","His statement confused the debate, introducing irrelevant facts.","The witness's statement confused the investigators, leading them down the wrong path."
confuse,statement,ARG1,The statement confused the audience with its complex terminology.,Her statement confused the issue rather than clarifying it.,That statement confused me; can you explain it again?,"The lawyer's statement confused the jury, leading to further questions.","His statement confused the debate, introducing unrelated facts."
eat,apple,ARG0,"The child ate the apple quickly, enjoying its crisp sweetness.","She carefully ate the apple, making sure not to waste any part of it.","After the workout, he ate an apple to replenish his energy.",They always ate an apple as part of their breakfast routine.,"The teacher ate the apple during lunch, savoring its juicy flavor."
eat,apple,ARG1,The apple was eaten by a hungry child.,An apple gets eaten by someone every morning in our house.,The apple was quickly eaten by the teacher during the break.,An apple was eaten by the athlete for an energy boost.,"The apple, being ripe and juicy, was eagerly eaten by the tourist."
eat,cost,ARG0,The cost of living eats away at my savings every month.,Rising healthcare costs eat into our family budget significantly.,The cost of repairs for the old house is eating up our emergency fund.,The cost of tuition eats into the dreams of many aspiring students.,The cost of raw materials is eating away at the company's profit margins.
eat,cost,ARG1,The cost eats into our savings significantly.,This project's cost eats away at our budget for the year.,The cost of living in the city eats up most of my paycheck.,The unexpected cost eats into the company's profit margins.,The rising cost of materials eats away at the small business's viability.
eat,debt,ARG0,"In a metaphorical sense, the company's debt ate away at their profits.","The mounting debt ate into their savings, leaving them with little.","Their debt ate up all the revenue, causing financial distress.","The debt ate through their emergency fund, leaving them vulnerable.","His gambling debt ate at him, causing stress and anxiety."
eat,debt,ARG1,"In a metaphorical sense, the company began to eat its debt by slowly paying it off.",The new financial strategy allowed them to eat away at the debt more aggressively than before.,"With the latest round of investments, they could finally start eating into their massive debt.","The small business found an innovative way to eat through its debt, becoming profitable again.","By restructuring their loans, they were effectively eating their debt, making it manageable."
eat,egg,ARG0,The chef decided to eat an egg for breakfast.,I will eat an egg after my workout.,She loves to eat an egg every morning to start her day.,They often eat an egg as a quick snack.,He had to eat an egg quickly before leaving for work.
eat,egg,ARG1,The egg was eaten by the fox.,The egg got eaten as soon as it was found.,Was the egg eaten by the child?,"The egg, having been left out, was eaten by the dog.",The egg was eaten without any salt.
eat,group,ARG0,The group eats together every Friday night.,A group of friends eats at the new restaurant downtown.,The study group eats lunch during their break.,This group eats only organic food.,The tour group eats at a different local spot each day.
eat,group,ARG1,The group eats together every Friday night.,A group of friends eats at the new restaurant downtown.,The study group eats lunch in the library between sessions.,This group eats only organic food during their retreats.,The entire group eats a vegetarian meal once a week.
eat,husband,ARG0,The husband eats his breakfast quietly every morning.,My husband eats a vegetarian meal every night.,Her husband eats too quickly when he's hungry.,The husband eats a piece of fruit for a snack.,Our husband eats out at a new restaurant every Friday.
eat,husband,ARG1,The husband eats his breakfast quietly every morning.,"At the barbecue, the husband ate the most delicious steak he's ever had.","Whenever he's stressed, the husband eats a whole pizza by himself.","The husband ate the last piece of cake, even though he said he wouldn't.","On their anniversary, the husband eats at the place where they had their first date."
eat,local,ARG0,Locals eat at the new cafe every morning.,Locals eat the freshest produce from the farmers' market.,Locals eat together at the annual town festival.,Locals eat dishes made from traditional recipes passed down through generations.,"Locals eat at small, family-owned restaurants rather than big chains."
eat,local,ARG1,Locals eat at the new cafe every morning.,Locals eat traditional dishes to celebrate the festival.,Locals eat together in the town square during the summer nights.,Locals eat only organic produce from the nearby farms.,Locals eat freshly caught fish on the waterfront.
eat,lunch,ARG0,I will eat lunch at noon.,She always eats lunch in the park.,They are eating lunch together today.,He eats lunch at his desk every day.,We are going to eat lunch after the meeting.
eat,lunch,ARG1,Lunch was eaten quickly by the team before the meeting.,Lunch is being eaten by the children in the cafeteria.,Lunch was eaten alone by her at her desk.,Lunch is often eaten by him while watching the news.,Lunch was eagerly eaten by the dog after his walk.
